county,state,county_state,unemp_rate,higherunemp,evict_rate,pred_evrate,pred_error,higherevict
Liberty County,Montana,"Liberty County, MT",0.0305,0.1305,7e-4,0.005078538155311824,0.004378538155311824,0.006727239664047467
Liberty County,Texas,"Liberty County, TX",0.07520000000000002,0.17520000000000002,NA,0.026586834190526005,NA,0.03328808175653923
Licking County,Ohio,"Licking County, OH",0.05050000000000002,0.15050000000000002,0.0339,0.029086136931915255,-0.004813863068084744,0.03614339721217855
Limestone County,Alabama,"Limestone County, AL",0.05399999999999999,0.154,0.0173,0.026314264179784257,0.009014264179784258,0.03288114189110031
Limestone County,Texas,"Limestone County, TX",0.0577,0.1577,0.0019,0.01628158653390699,0.014381586533906988,0.020381071013417823
Lincoln County,Arkansas,"Lincoln County, AR",0.06140000000000001,0.16140000000000002,NA,0.02013962088084322,NA,0.02573630698064894
Lincoln County,Colorado,"Lincoln County, CO",0.0353,0.1353,0.0088,0.01018463999092919,0.0013846399909291894,0.01276662331149163
Lincoln County,Georgia,"Lincoln County, GA",0.0721,0.1721,0,0.020427025916461942,0.020427025916461942,0.026124638875346985
Lincoln County,Idaho,"Lincoln County, ID",0.050799999999999984,0.1508,0.0045,0.006339183921867873,0.0018391839218678731,0.008267799444244881
Lincoln County,Kansas,"Lincoln County, KS",0.037000000000000005,0.137,0.0051,0.00991266419454335,0.00481266419454335,0.01292596287090029
Lincoln County,Kentucky,"Lincoln County, KY",0.0766,0.1766,0.0224,0.015615509783722802,-0.006784490216277198,0.01973773718993819
Lincoln County,Maine,"Lincoln County, ME",0.0484,0.1484,0.0184,0.011406566279313054,-0.006993433720686946,0.01421881106007004
Lincoln County,Minnesota,"Lincoln County, MN",0.038500000000000006,0.1385,0.001,0.012294626870283563,0.011294626870283563,0.015769700281039748
Lincoln County,Missouri,"Lincoln County, MO",0.054400000000000004,0.1544,0.0178,0.029804087754810343,0.012004087754810343,0.036994550690810736
Lincoln County,Mississippi,"Lincoln County, MS",0.062200000000000005,0.1622,0.0294,0.013804822672690972,-0.015595177327309027,0.01753545288373118
Lincoln County,Montana,"Lincoln County, MT",0.1033,0.2033,0.0071,0.012159104767872238,0.005059104767872238,0.015237853620459117
Lincoln County,North Carolina,"Lincoln County, NC",0.05679999999999999,0.1568,0.0391,0.02267959317372041,-0.016420406826279592,0.02872484964743145
Lincoln County,Nebraska,"Lincoln County, NE",0.03209999999999999,0.1321,NA,0.011217693881461637,NA,0.014463558178676306
Lincoln County,New Mexico,"Lincoln County, NM",0.0587,0.1587,0.0453,0.008540670907051972,-0.03675932909294803,0.01089381538797516
Lincoln County,Nevada,"Lincoln County, NV",0.06620000000000001,0.16620000000000001,0.0029,0.006005379093134537,0.0031053790931345375,0.007902373736531795
Lincoln County,Oklahoma,"Lincoln County, OK",0.0479,0.1479,0.0176,0.018541960595984574,9.419605959845728e-4,0.023831127958607635
Lincoln County,Oregon,"Lincoln County, OR",0.06720000000000001,0.16720000000000002,0.011,0.013033649853997383,0.0020336498539973834,0.016126815114727175
Lincoln County,South Dakota,"Lincoln County, SD",0.0238,0.12380000000000001,NA,0.017102892676157173,NA,0.022089577469258697
Lincoln County,Tennessee,"Lincoln County, TN",0.0474,0.1474,NA,0.020596071605079255,NA,0.025315295738589583
Lincoln County,Washington,"Lincoln County, WA",0.05840000000000001,0.1584,0.0027,0.00827466757654063,0.0055746675765406305,0.0106073917622014
Lincoln County,Wisconsin,"Lincoln County, WI",0.054900000000000004,0.1549,0.0162,0.012912575368748621,-0.003287424631251378,0.016547085692819673
Lincoln County,West Virginia,"Lincoln County, WV",0.0889,0.1889,0.0123,0.025186768745860552,0.012886768745860552,0.03184476752248318
Lincoln County,Wyoming,"Lincoln County, WY",0.04780000000000001,0.14780000000000001,NA,0.005698127054767286,NA,0.007505392888184579
Lincoln Parish,Louisiana,"Lincoln Parish, LA",0.06739999999999999,0.1674,0.0204,0.028176298090008052,0.0077762980900080506,0.03373250552865079
Linn County,Iowa,"Linn County, IA",0.04050000000000001,0.1405,0.0355,0.024674425235759204,-0.010825574764240793,0.031017594973677298
Linn County,Kansas,"Linn County, KS",0.06970000000000001,0.16970000000000002,0.005,0.02241800421692018,0.01741800421692018,0.028575059289917312
Linn County,Missouri,"Linn County, MO",0.07299999999999998,0.173,0.0037,0.014841205209836294,0.011141205209836294,0.01886969107998321
Linn County,Oregon,"Linn County, OR",0.06939999999999999,0.1694,0.0134,0.023658882642970686,0.010258882642970686,0.028960016640581957
Lipscomb County,Texas,"Lipscomb County, TX",0.037699999999999984,0.1377,0,0.006522914620544374,0.006522914620544374,0.008748455233419248
Litchfield County,Connecticut,"Litchfield County, CT",0.05479999999999999,0.1548,NA,0.011481430395092914,NA,0.014311130489397904
Little River County,Arkansas,"Little River County, AR",0.05829999999999999,0.1583,NA,0.023835247954320227,NA,0.030043617993280244
Live Oak County,Texas,"Live Oak County, TX",0.0446,0.1446,0.0184,0.011518347418229975,-0.006881652581770025,0.014783736954909503
Livingston County,Illinois,"Livingston County, IL",0.059600000000000014,0.15960000000000002,0.018,0.0164624400958331,-0.0015375599041668984,0.02069343032185701
Livingston County,Kentucky,"Livingston County, KY",0.0804,0.1804,2e-4,0.010122798856453239,0.009922798856453238,0.013267153803511001
Livingston County,Michigan,"Livingston County, MI",0.051299999999999985,0.1513,0.0048,0.02983938625717013,0.025039386257170133,0.03701667726777244
Livingston County,Missouri,"Livingston County, MO",0.04350000000000001,0.14350000000000002,0.0062,0.011768053830552534,0.005568053830552534,0.015155551726082378
Livingston County,New York,"Livingston County, NY",0.0562,0.1562,NA,0.025718146723017313,NA,0.031171051033175832
Livingston Parish,Louisiana,"Livingston Parish, LA",0.0514,0.1514,NA,0.020072029245457392,NA,0.025659539778178683
Llano County,Texas,"Llano County, TX",0.047500000000000014,0.14750000000000002,0.0134,0.016785289541356396,0.003385289541356395,0.02097462932732161
Logan County,Arkansas,"Logan County, AR",0.055900000000000005,0.1559,NA,0.01112283806478018,NA,0.014389233123281577
Logan County,Colorado,"Logan County, CO",0.034400000000000014,0.13440000000000002,0.0085,0.011166872388783002,0.0026668723887830013,0.013904057492945937
Logan County,Illinois,"Logan County, IL",0.0597,0.1597,0.0166,0.01031577815011321,-0.006284221849886791,0.013447533329190953
Logan County,Kansas,"Logan County, KS",0.024400000000000005,0.12440000000000001,0.0043,0.009069584795011677,0.004769584795011677,0.011873897483208622
Logan County,Kentucky,"Logan County, KY",0.05299999999999999,0.153,0.0156,0.016760261108746552,0.0011602611087465527,0.02096593271322975
Logan County,North Dakota,"Logan County, ND",0.03,0.13,NA,0.009401737297784835,NA,0.012294816128244613
Logan County,Nebraska,"Logan County, NE",0.0295,0.1295,0,0.005244143964146649,0.005244143964146649,0.007173372500757316
Logan County,Ohio,"Logan County, OH",0.04880000000000001,0.14880000000000002,0.0285,0.014390062946147282,-0.014109937053852719,0.018258166518645376
Logan County,Oklahoma,"Logan County, OK",0.04000000000000001,0.14,0.0349,0.02472738076144644,-0.01017261923855356,0.030981119949077294
Logan County,West Virginia,"Logan County, WV",0.0988,0.1988,0.0223,0.015670061823452038,-0.006629938176547962,0.01988646252777526
Long County,Georgia,"Long County, GA",0.0625,0.1625,0.008,0.0300898141459295,0.0220898141459295,0.037170890565174884
Lonoke County,Arkansas,"Lonoke County, AR",0.043800000000000006,0.1438,NA,0.021146760990145102,NA,0.026875594728027776
Lorain County,Ohio,"Lorain County, OH",0.06189999999999998,0.1619,0.0297,0.03291871170997165,0.0032187117099716465,0.04051694376013984
Los Alamos County,New Mexico,"Los Alamos County, NM",0.04039999999999999,0.1404,NA,0.005890316654825865,NA,0.007713474191930298
Los Angeles County,California,"Los Angeles County, CA",0.0696,0.1696,0.0096,0.02680375610100153,0.017203756101001534,0.03230200136483725
Loudon County,Tennessee,"Loudon County, TN",0.05679999999999999,0.1568,NA,0.021897969107070155,NA,0.02782452652281948
Loudoun County,Virginia,"Loudoun County, VA",0.03670000000000001,0.13670000000000002,0.0199,0.026765700732911984,0.0068657007329119835,0.033249087787494164
Louisa County,Iowa,"Louisa County, IA",0.0411,0.1411,0.0099,0.008298228403608152,-0.0016017715963918492,0.01096650142339599
Louisa County,Virginia,"Louisa County, VA",0.044300000000000006,0.1443,0.0362,0.015259301090021231,-0.020940698909978774,0.019183675187037137
Loup County,Nebraska,"Loup County, NE",0.0368,0.1368,0.0167,0.010520984445735395,-0.006179015554264604,0.01365440497986654
Love County,Oklahoma,"Love County, OK",0.0348,0.1348,0.0284,0.008736565629851098,-0.019663434370148905,0.011452655756518243
Loving County,Texas,"Loving County, TX",0.0504,0.1504,0,0.00996626885109983,0.00996626885109983,0.012936640742914798
Lowndes County,Alabama,"Lowndes County, AL",0.1149,0.2149,0.0096,0.022430252410021643,0.012830252410021644,0.028595637757357188
Lowndes County,Georgia,"Lowndes County, GA",0.062100000000000016,0.16210000000000002,NA,0.029276460926269295,NA,0.0362268904793191
Lowndes County,Mississippi,"Lowndes County, MS",0.0731,0.1731,0.0289,0.018237122803728304,-0.010662877196271695,0.02266011486029298
Lubbock County,Texas,"Lubbock County, TX",0.037599999999999995,0.1376,0.0162,0.03249872433746771,0.016298724337467714,0.03971293280816948
Lucas County,Iowa,"Lucas County, IA",0.03620000000000001,0.13620000000000002,0.0056,0.00872676293586832,0.0031267629358683194,0.011493284470149445
Lucas County,Ohio,"Lucas County, OH",0.0632,0.1632,0.0482,0.03071513920037094,-0.01748486079962906,0.0380023223505446
Luce County,Michigan,"Luce County, MI",0.0789,0.1789,0.0235,0.016771013625740225,-0.006728986374259775,0.021104350894759743
Lumpkin County,Georgia,"Lumpkin County, GA",0.0557,0.1557,0.026,0.02206918499309149,-0.003930815006908509,0.027005495083994725
Luna County,New Mexico,"Luna County, NM",0.16480000000000003,0.26480000000000004,0.0187,0.012706329031420053,-0.0059936709685799484,0.015955724541342784
Lunenburg County,Virginia,"Lunenburg County, VA",0.05379999999999999,0.1538,0.0305,0.012683412953901983,-0.017816587046098016,0.016185897536240196
Luzerne County,Pennsylvania,"Luzerne County, PA",0.0706,0.1706,0.0329,0.01709633504375452,-0.015803664956245477,0.021468616483807032
Lycoming County,Pennsylvania,"Lycoming County, PA",0.0645,0.1645,0.0228,0.019713804191941086,-0.003086195808058915,0.024454907067221386
Lyman County,South Dakota,"Lyman County, SD",0.046500000000000014,0.14650000000000002,NA,0.007115905904588801,NA,0.00951110079286686
Lynchburg city,Virginia,"Lynchburg city, VA",0.058499999999999996,0.1585,NA,0.035722991928968446,NA,0.04346011602183511
Lynn County,Texas,"Lynn County, TX",0.042800000000000005,0.1428,0,0.013614804487748787,0.013614804487748787,0.017868150542501047
Lyon County,Iowa,"Lyon County, IA",0.022400000000000003,0.12240000000000001,0.0044,0.007389658017125841,0.0029896580171258407,0.00982932141404337
Lyon County,Kansas,"Lyon County, KS",0.0489,0.1489,0.0101,0.016177002034485244,0.006077002034485244,0.02028742329918365
Lyon County,Kentucky,"Lyon County, KY",0.06560000000000002,0.16560000000000002,0.0199,0.019449733277659344,-4.502667223406573e-4,0.024096403783361597
Lyon County,Minnesota,"Lyon County, MN",0.0353,0.1353,0.0034,0.015287141907675885,0.011887141907675884,0.019240644094587783
Lyon County,Nevada,"Lyon County, NV",0.0925,0.1925,0.0106,0.010020718114417989,-5.792818855820114e-4,0.012713789927740372
Mackinac County,Michigan,"Mackinac County, MI",0.10650000000000001,0.20650000000000002,0.009,0.013348596381639386,0.0043485963816393865,0.017200316273850307
Macomb County,Michigan,"Macomb County, MI",0.06510000000000002,0.16510000000000002,0.0527,0.03325454416164834,-0.01944545583835166,0.04092292216062413
Macon County,Alabama,"Macon County, AL",0.0806,0.1806,0.0104,0.014643178374196486,0.0042431783741964865,0.018482340067636147
Macon County,Georgia,"Macon County, GA",0.09809999999999999,0.1981,0.0356,0.02024061246530433,-0.015359387534695668,0.024998914757115978
Macon County,Illinois,"Macon County, IL",0.07799999999999999,0.178,0.0343,0.030671987853480177,-0.0036280121465198205,0.03807316242057652
Macon County,Missouri,"Macon County, MO",0.0527,0.1527,0.0066,0.012344378541624578,0.005744378541624578,0.015866608257727205
Macon County,North Carolina,"Macon County, NC",0.0637,0.1637,0.0223,0.014784864956171576,-0.0075151350438284244,0.018720191723263908
Macon County,Tennessee,"Macon County, TN",0.055400000000000005,0.1554,0.0259,0.02249898535772428,-0.0034010146422757195,0.028524200367802982
Macoupin County,Illinois,"Macoupin County, IL",0.06820000000000001,0.16820000000000002,0.0119,0.03363774508487481,0.02173774508487481,0.04142999797246105
Madera County,California,"Madera County, CA",0.10340000000000002,0.20340000000000003,0.0118,0.026309723127815682,0.014509723127815682,0.031946729211876246
Madison County,Alabama,"Madison County, AL",0.05379999999999999,0.1538,0.0163,0.026845127737186645,0.010545127737186646,0.03344884804378503
Madison County,Arkansas,"Madison County, AR",0.040699999999999986,0.1407,NA,0.018160590088816618,NA,0.02336375814608914
Madison County,Florida,"Madison County, FL",0.061799999999999994,0.1618,0.0095,0.018719010014633327,0.009219010014633327,0.023172818373759587
Madison County,Georgia,"Madison County, GA",0.05779999999999999,0.1578,0.035,0.021352237954823747,-0.013647762045176256,0.02717992835154837
Madison County,Iowa,"Madison County, IA",0.04139999999999999,0.1414,0.0122,0.0200685604534651,0.0078685604534651,0.025681841364557003
Madison County,Idaho,"Madison County, ID",0.028099999999999986,0.1281,9e-4,0.025773563481391214,0.024873563481391213,0.030025928446794945
Madison County,Illinois,"Madison County, IL",0.065,0.165,0.0219,0.03150155314045429,0.00960155314045429,0.03895708315968262
Madison County,Indiana,"Madison County, IN",0.062299999999999994,0.1623,0.0271,0.03192494075777725,0.0048249407577772505,0.039422300496141975
Madison County,Kentucky,"Madison County, KY",0.049600000000000005,0.1496,0.0068,0.017984396415217232,0.011184396415217231,0.02234919816289482
Madison County,Missouri,"Madison County, MO",0.06090000000000001,0.16090000000000002,0.0078,0.01980490025688983,0.01200490025688983,0.024542405200559593
Madison County,Mississippi,"Madison County, MS",0.0474,0.1474,0.042,0.026866572071850947,-0.015133427928149056,0.033413073688952515
Madison County,Montana,"Madison County, MT",0.04250000000000001,0.14250000000000002,0.0068,0.006666901810889643,-1.330981891103566e-4,0.008667224999317852
Madison County,North Carolina,"Madison County, NC",0.05810000000000001,0.15810000000000002,0.0168,0.023528067638605137,0.006728067638605138,0.029733916882334874
Madison County,Nebraska,"Madison County, NE",0.029099999999999987,0.1291,0.0053,0.012451954176399539,0.0071519541763995385,0.015904592477630968
Madison County,New York,"Madison County, NY",0.061100000000000015,0.16110000000000002,0.001,0.014576838597213761,0.013576838597213762,0.018521177817709098
Madison County,Ohio,"Madison County, OH",0.04580000000000001,0.1458,0.0294,0.018439711783457248,-0.010960288216542751,0.02376378736344797
Madison County,Tennessee,"Madison County, TN",0.059100000000000014,0.15910000000000002,NA,0.034189324319247795,NA,0.04175532357805936
Madison County,Texas,"Madison County, TX",0.050799999999999984,0.1508,0.0188,0.011652460205662548,-0.007147539794337453,0.014959516576262223
Madison County,Virginia,"Madison County, VA",0.036000000000000004,0.136,0.0147,0.014183914959856709,-5.160850401432909e-4,0.017922727477968966
Madison Parish,Louisiana,"Madison Parish, LA",0.09709999999999999,0.1971,0,0.015754526046001638,0.015754526046001638,0.019870557118044124
Magoffin County,Kentucky,"Magoffin County, KY",0.1665,0.2665,0.0011,0.01974850380384057,0.01864850380384057,0.02489553189017679
Mahaska County,Iowa,"Mahaska County, IA",0.0403,0.1403,0.01,0.015480890617694304,0.005480890617694304,0.019495454937295723
Mahnomen County,Minnesota,"Mahnomen County, MN",0.05579999999999999,0.1558,0.0047,0.017143580258110743,0.012443580258110744,0.021389293749803463
Mahoning County,Ohio,"Mahoning County, OH",0.0695,0.1695,0.0403,0.03181611978103023,-0.008483880218969772,0.03931354910436733
Major County,Oklahoma,"Major County, OK",0.032799999999999996,0.1328,0.0142,0.007225632524147891,-0.00697436747585211,0.009620102627777974
Malheur County,Oregon,"Malheur County, OR",0.06560000000000002,0.16560000000000002,NA,0.012809456665624603,NA,0.015836866795060505
Manassas city,Virginia,"Manassas city, VA",0.043300000000000005,0.1433,NA,0.03855427901957826,NA,0.04646107698229725
Manassas Park city,Virginia,"Manassas Park city, VA",0.04219999999999999,0.1422,0.0355,0.024254771905184772,-0.011245228094815225,0.030345918245699557
Manatee County,Florida,"Manatee County, FL",0.051699999999999996,0.1517,0.025,0.038252686703073205,0.013252686703073203,0.04629342976627888
Manistee County,Michigan,"Manistee County, MI",0.07780000000000001,0.1778,0.023,0.01975163898779534,-0.003248361012204659,0.024539621482653717
Manitowoc County,Wisconsin,"Manitowoc County, WI",0.05260000000000001,0.1526,0.0197,0.01222470775848411,-0.007475292241515889,0.015720991693397964
Marathon County,Wisconsin,"Marathon County, WI",0.044399999999999995,0.1444,0.0234,0.023719295714656044,3.1929571465604337e-4,0.02993921506398616
Marengo County,Alabama,"Marengo County, AL",0.0744,0.1744,0.0098,0.01265682163810515,0.002856821638105151,0.016197266181573616
Maricopa County,Arizona,"Maricopa County, AZ",0.05210000000000001,0.1521,NA,0.018817296867764826,NA,0.02334198877595384
Maries County,Missouri,"Maries County, MO",0.05499999999999999,0.155,0.0033,0.012686915408362733,0.009386915408362732,0.016281052350748445
Marin County,California,"Marin County, CA",0.0383,0.1383,NA,0.021449157342037457,NA,0.026304494051641356
Marinette County,Wisconsin,"Marinette County, WI",0.061100000000000015,0.16110000000000002,0.0114,0.01574910644318545,0.0043491064431854486,0.01988353893718475
Marion County,Alabama,"Marion County, AL",0.06820000000000001,0.16820000000000002,0.0071,0.013770109671845316,0.006670109671845316,0.017553411222244
Marion County,Arkansas,"Marion County, AR",0.0542,0.1542,NA,0.015347900059748277,NA,0.01935088575894409
Marion County,Florida,"Marion County, FL",0.0663,0.1663,0.0226,0.028881247004391385,0.006281247004391387,0.035869906187288934
Marion County,Georgia,"Marion County, GA",0.0766,0.1766,0.0011,0.020366495989143328,0.019266495989143328,0.026062217164095586
Marion County,Iowa,"Marion County, IA",0.034400000000000014,0.13440000000000002,0.01,0.01319683907595315,0.00319683907595315,0.016814553682929344
Marion County,Illinois,"Marion County, IL",0.0721,0.1721,0.0203,0.017512778681587658,-0.002787221318412341,0.02195615249188115
Marion County,Indiana,"Marion County, IN",0.0562,0.1562,0.0776,0.03413388491177251,-0.043466115088227494,0.04177043587132071
Marion County,Kansas,"Marion County, KS",0.040199999999999986,0.1402,0.0062,0.009493869713061152,0.0032938697130611523,0.012425807751123853
Marion County,Kentucky,"Marion County, KY",0.05579999999999999,0.1558,0.0409,0.015786724817709104,-0.025113275182290895,0.019850595594514256
Marion County,Missouri,"Marion County, MO",0.04769999999999999,0.1477,0.0091,0.013839473341428613,0.004739473341428612,0.017603160038333142
Marion County,Mississippi,"Marion County, MS",0.0736,0.1736,0.0402,0.01869736174577743,-0.02150263825422257,0.023215742813627253
Marion County,Ohio,"Marion County, OH",0.058499999999999996,0.1585,0.0499,0.02036331448912329,-0.02953668551087671,0.02515355417919187
Marion County,Oregon,"Marion County, OR",0.06260000000000002,0.16260000000000002,0.0129,0.020683212657070762,0.007783212657070762,0.02552664742890086
Marion County,South Carolina,"Marion County, SC",0.0998,0.1998,0.0316,0.015354176932555927,-0.016245823067444078,0.019421175286783696
Marion County,Tennessee,"Marion County, TN",0.06989999999999999,0.1699,0.0336,0.021744057196184007,-0.01185594280381599,0.02771985887254048
Marion County,Texas,"Marion County, TX",0.0675,0.1675,0.0126,0.022912045267361052,0.010312045267361052,0.02796554819919796
Marion County,West Virginia,"Marion County, WV",0.061200000000000004,0.1612,0.0402,0.014612804407305518,-0.025587195592694484,0.018513604013068424
Mariposa County,California,"Mariposa County, CA",0.07870000000000002,0.17870000000000003,8e-4,0.012566483336295757,0.011766483336295756,0.01562206985232967
Marlboro County,South Carolina,"Marlboro County, SC",0.1001,0.2001,0.0676,0.014721964080114992,-0.052878035919885005,0.018689533240262023
Marquette County,Michigan,"Marquette County, MI",0.06510000000000002,0.16510000000000002,0.0275,0.021435486197032026,-0.006064513802967974,0.026394706376627296
Marquette County,Wisconsin,"Marquette County, WI",0.061200000000000004,0.1612,0.0125,0.012222096345595656,-2.7790365440434443e-4,0.015749110018376155
Marshall County,Alabama,"Marshall County, AL",0.0567,0.1567,0.0156,0.014908730621696047,-6.91269378303952e-4,0.01882821241458214
Marshall County,Iowa,"Marshall County, IA",0.05210000000000001,0.1521,0.028,0.012607767674701884,-0.015392232325298117,0.016148366457145485
Marshall County,Illinois,"Marshall County, IL",0.0698,0.1698,0.0093,0.02393285018499212,0.014632850184992122,0.03034239908503906
Marshall County,Indiana,"Marshall County, IN",0.0476,0.1476,0.0217,0.01713388246513974,-0.004566117534860262,0.02142307078918465
Marshall County,Kansas,"Marshall County, KS",0.031799999999999995,0.1318,0.0039,0.010464818194140022,0.006564818194140023,0.013574064968310269
Marshall County,Kentucky,"Marshall County, KY",0.06470000000000001,0.1647,0.0104,0.013487340289591646,0.0030873402895916467,0.01721809295842551
Marshall County,Minnesota,"Marshall County, MN",0.0708,0.1708,0.0037,0.013116485672671945,0.009416485672671945,0.01683627872262538
Marshall County,Mississippi,"Marshall County, MS",0.0744,0.1744,0.0377,0.023979160101686606,-0.013720839898313391,0.0302269085558428
Marshall County,Oklahoma,"Marshall County, OK",0.05149999999999999,0.1515,0.0256,0.008775295352881157,-0.016824704647118844,0.01153353846566009
Marshall County,South Dakota,"Marshall County, SD",0.04119999999999999,0.1412,NA,0.007418025189946059,NA,0.009893207817736421
Marshall County,Tennessee,"Marshall County, TN",0.055999999999999994,0.156,8e-4,0.014415727716449849,0.013615727716449848,0.018258822772423158
Marshall County,West Virginia,"Marshall County, WV",0.07470000000000002,0.17470000000000002,0.0375,0.028571150106125324,-0.008928849893874675,0.0356438781177938
Martin County,Florida,"Martin County, FL",0.05510000000000001,0.15510000000000002,0.0154,0.031118593835585216,0.015718593835585215,0.03836004722833386
Martin County,Indiana,"Martin County, IN",0.04580000000000001,0.1458,0.0045,0.01426928999290161,0.009769289992901612,0.018111083684973533
Martin County,Kentucky,"Martin County, KY",0.09390000000000001,0.19390000000000002,0.0021,0.016831887490796848,0.014731887490796848,0.021209797152612803
Martin County,Minnesota,"Martin County, MN",0.04300000000000001,0.14300000000000002,0.0058,0.014439023217944963,0.008639023217944963,0.01829663355892307
Martin County,North Carolina,"Martin County, NC",0.07670000000000002,0.17670000000000002,0.0399,0.016688218278529652,-0.023211781721470346,0.02090123603593539
Martin County,Texas,"Martin County, TX",0.03740000000000002,0.13740000000000002,0.0133,0.012587055994097124,-7.129440059028755e-4,0.016607035622823087
Martinsville city,Virginia,"Martinsville city, VA",0.0872,0.1872,0.075,0.017903495229403654,-0.05709650477059634,0.0223246000723357
Mason County,Illinois,"Mason County, IL",0.0799,0.1799,0.0077,0.014110749963728672,0.006410749963728672,0.01804030619875097
Mason County,Kentucky,"Mason County, KY",0.07399999999999998,0.174,0.0124,0.013587883321291077,0.0011878833212910778,0.01735484078494572
Mason County,Michigan,"Mason County, MI",0.069,0.169,0.02,0.01845633166316311,-0.0015436683368368898,0.023027744853615358
Mason County,Texas,"Mason County, TX",0.04200000000000001,0.14200000000000002,0.0017,0.012662870153064679,0.010962870153064679,0.016145699787205904
Mason County,Washington,"Mason County, WA",0.08099999999999999,0.181,NA,0.013091848238587361,NA,0.016228514726535484
Mason County,West Virginia,"Mason County, WV",0.08249999999999999,0.1825,0.0259,0.013412570118199244,-0.012487429881800755,0.017188884193872003
Massac County,Illinois,"Massac County, IL",0.07770000000000002,0.17770000000000002,NA,0.020324583252943704,NA,0.025190881987650553
Matagorda County,Texas,"Matagorda County, TX",0.07770000000000002,0.17770000000000002,0.0088,0.013116185965315899,0.0043161859653158986,0.01674858953274733
Matanuska-Susitna Borough,Alaska,"Matanuska-Susitna Borough, AK",0.0811,0.1811,NA,0.020162180381706318,NA,0.025043322651453565
Mathews County,Virginia,"Mathews County, VA",0.043399999999999994,0.1434,0.0356,0.01981563865683094,-0.01578436134316906,0.02531818984176274
Maui County,Hawaii,"Maui County, HI",0.03740000000000002,0.13740000000000002,0.0047,0.016991164690984887,0.012291164690984888,0.021153509570333677
Maury County,Tennessee,"Maury County, TN",0.0504,0.1504,NA,0.02598448758370889,NA,0.03249064064334498
Maverick County,Texas,"Maverick County, TX",0.10919999999999999,0.2092,1e-4,0.012524278540773126,0.012424278540773126,0.016089578161760692
Mayes County,Oklahoma,"Mayes County, OK",0.049500000000000016,0.14950000000000002,0.0371,0.0110337354970743,-0.0260662645029257,0.014233714411782613
McClain County,Oklahoma,"McClain County, OK",0.038699999999999984,0.1387,0.0258,0.019934045029716855,-0.005865954970283145,0.025417594943847117
McCone County,Montana,"McCone County, MT",0.021600000000000008,0.12160000000000001,0,0.0030742125274562976,0.0030742125274562976,0.004222206693994584
McCook County,South Dakota,"McCook County, SD",0.026900000000000007,0.1269,NA,0.01308062808204915,NA,0.017271838952342248
McCormick County,South Carolina,"McCormick County, SC",0.0701,0.1701,0.03,0.010345401659221525,-0.019654598340778474,0.013448650053721926
McCracken County,Kentucky,"McCracken County, KY",0.06520000000000001,0.1652,0.0195,0.01705906792369738,-0.0024409320763026203,0.021343532743821815
McCreary County,Kentucky,"McCreary County, KY",0.09559999999999999,0.1956,0.002,0.022292862079392815,0.020292862079392814,0.027437925694307176
McCulloch County,Texas,"McCulloch County, TX",0.044800000000000006,0.1448,0.0054,0.017906588581535998,0.012506588581535997,0.022208768992906663
McCurtain County,Oklahoma,"McCurtain County, OK",0.0774,0.1774,0.0178,0.013534869441634774,-0.004265130558365226,0.017265716476178097
McDonald County,Missouri,"McDonald County, MO",0.04979999999999998,0.1498,0.016,0.017183111280616597,0.0011831112806165965,0.022270231712217915
McDonough County,Illinois,"McDonough County, IL",0.06520000000000001,0.1652,0.0027,0.017436387610700883,0.014736387610700882,0.02181851802194573
McDowell County,North Carolina,"McDowell County, NC",0.059100000000000014,0.15910000000000002,0.0327,0.01165960300889243,-0.02104039699110757,0.015031390850377828
McDowell County,West Virginia,"McDowell County, WV",0.1205,0.2205,0.0134,0.015484226137652112,0.0020842261376521117,0.019741150110614093
McDuffie County,Georgia,"McDuffie County, GA",0.08630000000000002,0.18630000000000002,0.026,0.03599312287194676,0.009993122871946761,0.04395108126351874
McHenry County,Illinois,"McHenry County, IL",0.060600000000000015,0.16060000000000002,0.0203,0.030435347410881303,0.010135347410881304,0.03771163063732368
McHenry County,North Dakota,"McHenry County, ND",0.04350000000000001,0.14350000000000002,NA,0.007233873296694061,NA,0.009681866952183512
McIntosh County,Georgia,"McIntosh County, GA",0.06820000000000001,0.16820000000000002,0.0045,0.034075547827185367,0.029575547827185366,0.04170793924947348
McIntosh County,North Dakota,"McIntosh County, ND",0.029700000000000004,0.1297,NA,0.009972651716384416,NA,0.012980229574372913
McIntosh County,Oklahoma,"McIntosh County, OK",0.08859999999999998,0.1886,0.0096,0.013027690797439711,0.003427690797439712,0.016713307978091677
McKean County,Pennsylvania,"McKean County, PA",0.0668,0.1668,0.0191,0.01057625117095205,-0.00852374882904795,0.01330089571688907
McKenzie County,North Dakota,"McKenzie County, ND",0.023400000000000004,0.12340000000000001,NA,0.008058522167304277,NA,0.010631623356496167
McKinley County,New Mexico,"McKinley County, NM",0.09490000000000001,0.19490000000000002,NA,0.008150139455203794,NA,0.010456479860890195
McLean County,Illinois,"McLean County, IL",0.05199999999999999,0.152,0.019,0.026588791992727966,0.007588791992727967,0.033251974864416986
McLean County,Kentucky,"McLean County, KY",0.058499999999999996,0.1585,0.0178,0.022478961056128028,0.004678961056128028,0.028529276740295175
McLean County,North Dakota,"McLean County, ND",0.037099999999999994,0.1371,NA,0.00833065561526242,NA,0.011006403877940576
